*****,MODTRAN3 Version 1.3,12/1/95,***** (Water Vapor == 0.319)
RADIANCE(WATTS/CM2-STER-XXX)
FREQ (CM-1),WAVLEN (MICRN),PATH THERMAL (CM-1),PATH THERMAL (MICRN),SURF EMISSION (CM-1),SURF EMISSION (MICRN),SURF REFLECTED (CM-1),SURF REFLECTED (MICRN),TOTAL RADIANCE (CM-1),TOTAL RADIANCE (MICRN),INTEGRAL (CM-1),TOTAL TRANS
722.,13.850,1.09E-05,5.67E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-05,5.67E-04,5.82E-03,0.06115
724.,13.812,9.42E-06,4.94E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.42E-06,4.94E-04,5.84E-03,0.14510
726.,13.774,8.60E-06,4.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.60E-06,4.53E-04,5.86E-03,0.21316
728.,13.736,9.15E-06,4.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.15E-06,4.85E-04,5.87E-03,0.17294
730.,13.699,1.01E-05,5.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-05,5.39E-04,5.89E-03,0.10735
732.,13.661,1.00E-05,5.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-05,5.38E-04,5.91E-03,0.10981
734.,13.624,9.65E-06,5.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.65E-06,5.20E-04,5.93E-03,0.13412
736.,13.587,9.59E-06,5.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.59E-06,5.20E-04,5.95E-03,0.13599
738.,13.550,9.80E-06,5.34E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.80E-06,5.34E-04,5.97E-03,0.12062
740.,13.514,1.04E-05,5.71E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,5.71E-04,5.99E-03,0.08202
742.,13.477,9.85E-06,5.42E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.85E-06,5.42E-04,6.01E-03,0.13216
744.,13.441,8.29E-06,4.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.29E-06,4.59E-04,6.03E-03,0.24577
746.,13.405,7.41E-06,4.12E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.41E-06,4.12E-04,6.04E-03,0.31480
748.,13.369,6.94E-06,3.89E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.94E-06,3.89E-04,6.06E-03,0.35185
750.,13.333,6.38E-06,3.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.38E-06,3.59E-04,6.07E-03,0.39371
752.,13.298,6.06E-06,3.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.06E-06,3.43E-04,6.08E-03,0.42136
754.,13.263,6.27E-06,3.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.27E-06,3.57E-04,6.10E-03,0.40454
756.,13.228,5.68E-06,3.25E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.68E-06,3.25E-04,6.11E-03,0.44763
758.,13.193,4.03E-06,2.31E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.03E-06,2.31E-04,6.11E-03,0.59111
760.,13.158,2.97E-06,1.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.97E-06,1.72E-04,6.12E-03,0.69586
762.,13.123,2.39E-06,1.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E-06,1.39E-04,6.13E-03,0.75179
764.,13.089,1.90E-06,1.11E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E-06,1.11E-04,6.13E-03,0.79770
766.,13.055,1.65E-06,9.66E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.65E-06,9.66E-05,6.13E-03,0.82545
768.,13.021,1.87E-06,1.11E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.87E-06,1.11E-04,6.14E-03,0.80897
770.,12.987,1.92E-06,1.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.92E-06,1.14E-04,6.14E-03,0.80623
772.,12.953,1.10E-06,6.58E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-06,6.58E-05,6.14E-03,0.88266
774.,12.920,1.14E-06,6.83E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-06,6.83E-05,6.14E-03,0.88172
776.,12.887,2.26E-06,1.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.26E-06,1.36E-04,6.15E-03,0.78264
778.,12.853,1.96E-06,1.19E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.96E-06,1.19E-04,6.15E-03,0.81084
780.,12.821,9.66E-07,5.88E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.66E-07,5.88E-05,6.16E-03,0.90127
782.,12.788,1.07E-06,6.56E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-06,6.56E-05,6.16E-03,0.89179
784.,12.755,2.09E-06,1.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.09E-06,1.29E-04,6.16E-03,0.79930
786.,12.723,1.08E-06,6.67E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-06,6.67E-05,6.16E-03,0.89294
788.,12.690,3.96E-07,2.46E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.96E-07,2.46E-05,6.16E-03,0.95710
790.,12.658,1.12E-06,6.98E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-06,6.98E-05,6.17E-03,0.87729
792.,12.626,2.64E-06,1.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E-06,1.66E-04,6.17E-03,0.71680
794.,12.594,2.58E-06,1.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E-06,1.62E-04,6.18E-03,0.74148
796.,12.563,2.56E-06,1.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E-06,1.62E-04,6.18E-03,0.75263
798.,12.531,2.92E-06,1.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.92E-06,1.86E-04,6.19E-03,0.71822
800.,12.500,2.04E-06,1.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E-06,1.30E-04,6.19E-03,0.80224
802.,12.469,1.12E-06,7.21E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-06,7.21E-05,6.19E-03,0.88569
804.,12.438,1.59E-06,1.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.59E-06,1.03E-04,6.20E-03,0.84172
806.,12.407,1.07E-06,6.96E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-06,6.96E-05,6.20E-03,0.89028
808.,12.376,1.22E-06,7.98E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-06,7.98E-05,6.20E-03,0.87560
810.,12.346,6.65E-07,4.36E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.65E-07,4.36E-05,6.20E-03,0.92992
812.,12.315,5.32E-07,3.51E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.32E-07,3.51E-05,6.20E-03,0.94333
814.,12.285,1.12E-06,7.39E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-06,7.39E-05,6.21E-03,0.88726
816.,12.255,8.00E-07,5.33E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E-07,5.33E-05,6.21E-03,0.91818
818.,12.225,2.78E-07,1.86E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E-07,1.86E-05,6.21E-03,0.96974
820.,12.195,2.41E-07,1.62E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E-07,1.62E-05,6.21E-03,0.97399
822.,12.165,2.24E-07,1.51E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E-07,1.51E-05,6.21E-03,0.97613
824.,12.136,3.65E-07,2.48E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.65E-07,2.48E-05,6.21E-03,0.96219
826.,12.107,6.04E-07,4.12E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.04E-07,4.12E-05,6.21E-03,0.93834
828.,12.077,7.94E-07,5.45E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.94E-07,5.45E-05,6.21E-03,0.91894
830.,12.048,3.59E-07,2.47E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.59E-07,2.47E-05,6.21E-03,0.96309
832.,12.019,1.65E-07,1.14E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.65E-07,1.14E-05,6.21E-03,0.98284
834.,11.990,1.88E-07,1.31E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.88E-07,1.31E-05,6.21E-03,0.98039
836.,11.962,2.44E-07,1.70E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E-07,1.70E-05,6.22E-03,0.97453
838.,11.933,3.99E-07,2.80E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.99E-07,2.80E-05,6.22E-03,0.95839
840.,11.905,7.89E-07,5.57E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.89E-07,5.57E-05,6.22E-03,0.91799
842.,11.876,4.87E-07,3.45E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.87E-07,3.45E-05,6.22E-03,0.94772
844.,11.848,2.36E-07,1.68E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E-07,1.68E-05,6.22E-03,0.97249
846.,11.820,2.15E-07,1.54E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.15E-07,1.54E-05,6.22E-03,0.97390
848.,11.792,3.97E-07,2.86E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.97E-07,2.86E-05,6.22E-03,0.95508
850.,11.765,1.03E-06,7.47E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-06,7.47E-05,6.22E-03,0.88982
852.,11.737,1.61E-06,1.17E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.61E-06,1.17E-04,6.23E-03,0.83186
854.,11.710,1.17E-06,8.56E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-06,8.56E-05,6.23E-03,0.87705
856.,11.682,5.04E-07,3.69E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.04E-07,3.69E-05,6.23E-03,0.94665
858.,11.655,1.84E-07,1.35E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.84E-07,1.35E-05,6.23E-03,0.98027
860.,11.628,1.85E-07,1.37E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.85E-07,1.37E-05,6.23E-03,0.98043
862.,11.601,1.33E-07,9.92E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E-07,9.92E-06,6.23E-03,0.98588
864.,11.574,3.57E-07,2.66E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.57E-07,2.66E-05,6.23E-03,0.96194
866.,11.547,3.58E-07,2.69E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E-07,2.69E-05,6.23E-03,0.96185
868.,11.521,1.25E-07,9.38E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E-07,9.38E-06,6.23E-03,0.98665
870.,11.494,3.74E-07,2.83E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.74E-07,2.83E-05,6.23E-03,0.95979
872.,11.468,3.85E-07,2.93E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.85E-07,2.93E-05,6.23E-03,0.95845
874.,11.442,1.28E-07,9.75E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-07,9.75E-06,6.23E-03,0.98590
876.,11.416,1.32E-07,1.01E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E-07,1.01E-05,6.23E-03,0.98530
878.,11.390,2.91E-07,2.24E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.91E-07,2.24E-05,6.23E-03,0.96764
880.,11.364,3.35E-07,2.60E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.35E-07,2.60E-05,6.23E-03,0.96251
882.,11.338,2.94E-07,2.29E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.94E-07,2.29E-05,6.24E-03,0.96686
884.,11.312,3.98E-07,3.11E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.98E-07,3.11E-05,6.24E-03,0.95543
886.,11.287,4.80E-07,3.77E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.80E-07,3.77E-05,6.24E-03,0.94620
888.,11.261,5.16E-07,4.07E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.16E-07,4.07E-05,6.24E-03,0.94189
890.,11.236,3.08E-07,2.44E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.08E-07,2.44E-05,6.24E-03,0.96485
892.,11.211,1.76E-07,1.40E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.76E-07,1.40E-05,6.24E-03,0.97960
894.,11.186,1.12E-07,8.94E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-07,8.94E-06,6.24E-03,0.98687
896.,11.161,1.31E-07,1.05E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E-07,1.05E-05,6.24E-03,0.98476
898.,11.136,1.49E-07,1.20E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E-07,1.20E-05,6.24E-03,0.98267
900.,11.111,1.19E-07,9.66E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-07,9.66E-06,6.24E-03,0.98600
902.,11.086,1.12E-07,9.12E-06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-07,9.12E-06,6.24E-03,0.98674
904.,11.062,1.54E-07,1.26E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.54E-07,1.26E-05,6.24E-03,0.98174
906.,11.038,2.46E-07,2.02E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E-07,2.02E-05,6.24E-03,0.97107
908.,11.013,5.01E-07,4.13E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.01E-07,4.13E-05,6.24E-03,0.94178
910.,10.989,4.70E-07,3.89E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.70E-07,3.89E-05,6.24E-03,0.94467
912.,10.965,1.77E-07,1.47E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.77E-07,1.47E-05,6.24E-03,0.97723
914.,10.941,1.96E-07,1.64E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.96E-07,1.64E-05,6.24E-03,0.97449
916.,10.917,1.82E-07,1.53E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.82E-07,1.53E-05,6.24E-03,0.97583
918.,10.893,2.10E-07,1.77E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.10E-07,1.77E-05,6.24E-03,0.97246
920.,10.870,3.03E-07,2.57E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.03E-07,2.57E-05,6.25E-03,0.96087
922.,10.846,5.03E-07,4.28E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.03E-07,4.28E-05,6.25E-03,0.93641
924.,10.823,4.42E-07,3.77E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.42E-07,3.77E-05,6.25E-03,0.94380
926.,10.799,3.27E-07,2.81E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.27E-07,2.81E-05,6.25E-03,0.95749
928.,10.776,1.92E-07,1.65E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.92E-07,1.65E-05,6.25E-03,0.97301
930.,10.753,2.04E-07,1.77E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E-07,1.77E-05,6.25E-03,0.97123
932.,10.730,1.94E-07,1.68E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E-07,1.68E-05,6.25E-03,0.97272
934.,10.707,1.94E-07,1.70E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.94E-07,1.70E-05,6.25E-03,0.97306
936.,10.684,2.03E-07,1.78E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.03E-07,1.78E-05,6.25E-03,0.97223
938.,10.661,2.12E-07,1.87E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.12E-07,1.87E-05,6.25E-03,0.97092
940.,10.638,2.76E-07,2.44E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.76E-07,2.44E-05,6.25E-03,0.96174
942.,10.616,3.25E-07,2.89E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.25E-07,2.89E-05,6.25E-03,0.95423
944.,10.593,3.14E-07,2.80E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.14E-07,2.80E-05,6.25E-03,0.95597
946.,10.571,4.28E-07,3.83E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.28E-07,3.83E-05,6.25E-03,0.94156
948.,10.549,6.43E-07,5.77E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.43E-07,5.77E-05,6.25E-03,0.91391
950.,10.526,3.90E-07,3.52E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.90E-07,3.52E-05,6.26E-03,0.94571
952.,10.504,3.01E-07,2.72E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.01E-07,2.72E-05,6.26E-03,0.95766
954.,10.482,3.85E-07,3.50E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.85E-07,3.50E-05,6.26E-03,0.94648
956.,10.460,3.32E-07,3.03E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.32E-07,3.03E-05,6.26E-03,0.95295
958.,10.438,2.08E-07,1.91E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.08E-07,1.91E-05,6.26E-03,0.97023
960.,10.417,1.64E-07,1.51E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.64E-07,1.51E-05,6.26E-03,0.97738
962.,10.395,1.30E-07,1.21E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E-07,1.21E-05,6.26E-03,0.98150
964.,10.373,1.80E-07,1.68E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.80E-07,1.68E-05,6.26E-03,0.97290
966.,10.352,2.85E-07,2.66E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.85E-07,2.66E-05,6.26E-03,0.95731
968.,10.331,3.15E-07,2.95E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.15E-07,2.95E-05,6.26E-03,0.95185
970.,10.309,3.74E-07,3.52E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.74E-07,3.52E-05,6.26E-03,0.94292
972.,10.288,5.17E-07,4.89E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.17E-07,4.89E-05,6.26E-03,0.92230
974.,10.267,4.90E-07,4.65E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.90E-07,4.65E-05,6.26E-03,0.92597
976.,10.246,5.40E-07,5.15E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E-07,5.15E-05,6.26E-03,0.91679
978.,10.225,3.94E-07,3.77E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-07,3.77E-05,6.26E-03,0.93609
980.,10.204,2.90E-07,2.78E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E-07,2.78E-05,6.26E-03,0.94885
982.,10.183,3.05E-07,2.94E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.05E-07,2.94E-05,6.27E-03,0.94423
984.,10.163,2.71E-07,2.62E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.71E-07,2.62E-05,6.27E-03,0.94690
986.,10.142,2.23E-07,2.17E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E-07,2.17E-05,6.27E-03,0.94930
988.,10.121,2.38E-07,2.32E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E-07,2.32E-05,6.27E-03,0.94062
990.,10.101,2.62E-07,2.57E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E-07,2.57E-05,6.27E-03,0.93008
992.,10.081,2.95E-07,2.91E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.95E-07,2.91E-05,6.27E-03,0.91396
994.,10.060,3.33E-07,3.29E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E-07,3.29E-05,6.27E-03,0.89768
996.,10.040,3.93E-07,3.90E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.93E-07,3.90E-05,6.27E-03,0.87332
998.,10.020,5.16E-07,5.14E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.16E-07,5.14E-05,6.27E-03,0.83753
1000.,10.000,6.18E-07,6.18E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.18E-07,6.18E-05,6.27E-03,0.80574
1002.,9.980,6.61E-07,6.64E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.61E-07,6.64E-05,6.27E-03,0.77376
1004.,9.960,7.49E-07,7.55E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.49E-07,7.55E-05,6.27E-03,0.73999
1006.,9.940,8.28E-07,8.38E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.28E-07,8.38E-05,6.28E-03,0.69664
1008.,9.921,8.96E-07,9.11E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.96E-07,9.11E-05,6.28E-03,0.67160
1010.,9.901,1.11E-06,1.13E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-06,1.13E-04,6.28E-03,0.62187
1012.,9.881,1.24E-06,1.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-06,1.27E-04,6.28E-03,0.57433
1014.,9.862,1.37E-06,1.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E-06,1.41E-04,6.29E-03,0.53873
1016.,9.843,1.36E-06,1.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E-06,1.40E-04,6.29E-03,0.52084
1018.,9.823,1.47E-06,1.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.47E-06,1.53E-04,6.29E-03,0.47730
1020.,9.804,1.49E-06,1.55E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.49E-06,1.55E-04,6.29E-03,0.45189
1022.,9.785,1.53E-06,1.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.53E-06,1.59E-04,6.30E-03,0.42971
1024.,9.766,1.55E-06,1.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.55E-06,1.62E-04,6.30E-03,0.41741
1026.,9.747,1.57E-06,1.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.57E-06,1.65E-04,6.30E-03,0.42015
1028.,9.728,1.75E-06,1.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.75E-06,1.85E-04,6.31E-03,0.39791
1030.,9.709,1.77E-06,1.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.77E-06,1.88E-04,6.31E-03,0.38431
1032.,9.690,1.59E-06,1.69E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.59E-06,1.69E-04,6.31E-03,0.40201
1034.,9.671,1.55E-06,1.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.55E-06,1.66E-04,6.32E-03,0.39354
1036.,9.653,1.61E-06,1.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.61E-06,1.73E-04,6.32E-03,0.36435
1038.,9.634,1.76E-06,1.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.76E-06,1.90E-04,6.32E-03,0.32681
1040.,9.615,1.78E-06,1.93E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.78E-06,1.93E-04,6.33E-03,0.32078
1042.,9.597,1.21E-06,1.31E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-06,1.31E-04,6.33E-03,0.53545
1044.,9.579,8.43E-07,9.19E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.43E-07,9.19E-05,6.33E-03,0.67869
1046.,9.560,1.24E-06,1.36E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-06,1.36E-04,6.33E-03,0.50599
1048.,9.542,1.74E-06,1.92E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.74E-06,1.92E-04,6.34E-03,0.35508
1050.,9.524,2.04E-06,2.25E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.04E-06,2.25E-04,6.34E-03,0.29628
1052.,9.506,2.11E-06,2.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.11E-06,2.33E-04,6.35E-03,0.27413
1054.,9.488,2.14E-06,2.37E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.14E-06,2.37E-04,6.35E-03,0.26028
1056.,9.470,2.15E-06,2.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.15E-06,2.39E-04,6.35E-03,0.26096
1058.,9.452,1.92E-06,2.15E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.92E-06,2.15E-04,6.36E-03,0.31312
1060.,9.434,1.69E-06,1.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.69E-06,1.90E-04,6.36E-03,0.37722
1062.,9.416,1.42E-06,1.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.42E-06,1.60E-04,6.36E-03,0.44956
1064.,9.398,1.21E-06,1.37E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-06,1.37E-04,6.37E-03,0.55572
1066.,9.381,1.22E-06,1.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-06,1.39E-04,6.37E-03,0.64887
1068.,9.363,7.87E-07,8.98E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.87E-07,8.98E-05,6.37E-03,0.77003
1070.,9.346,4.83E-07,5.53E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.83E-07,5.53E-05,6.37E-03,0.86131
1072.,9.328,5.26E-07,6.04E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.26E-07,6.04E-05,6.37E-03,0.88180
1074.,9.311,7.42E-07,8.55E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.42E-07,8.55E-05,6.37E-03,0.84750
1076.,9.294,5.89E-07,6.82E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.89E-07,6.82E-05,6.38E-03,0.86988
1078.,9.276,4.01E-07,4.66E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.01E-07,4.66E-05,6.38E-03,0.90659
1080.,9.259,4.57E-07,5.33E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.57E-07,5.33E-05,6.38E-03,0.88956
1082.,9.242,4.18E-07,4.90E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.18E-07,4.90E-05,6.38E-03,0.89659
1084.,9.225,3.28E-07,3.85E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.28E-07,3.85E-05,6.38E-03,0.91972
1086.,9.208,3.35E-07,3.95E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.35E-07,3.95E-05,6.38E-03,0.91527
