*****,MODTRAN3Version1.3,12/1/95,*****(WaterVapor==0.5)
RADIANCE(WATTS/CM2-STER-XXX)
FREQ (CM-1),WAVLEN (MICRN),PATH THERMAL (CM-1),PATH THERMAL (MICRN),SURF EMISSION (CM-1),SURF EMISSION (MICRN),SURF REFLECTED (CM-1),SURF REFLECTED (MICRN),TOTAL RADIANCE (CM-1),TOTAL RADIANCE (MICRN),INTEGRAL (CM-1),TOTAL TRANS
344.,29.070,1.02E-05,1.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E-05,1.20E-04,1.57E-03,0.00000
346.,28.902,1.02E-05,1.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.02E-05,1.22E-04,1.59E-03,0.00000
348.,28.736,1.03E-05,1.25E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-05,1.25E-04,1.61E-03,0.00000
350.,28.571,1.03E-05,1.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-05,1.27E-04,1.63E-03,0.00000
352.,28.409,1.04E-05,1.29E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,1.29E-04,1.65E-03,0.00000
354.,28.249,1.04E-05,1.31E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,1.31E-04,1.67E-03,0.00000
356.,28.090,1.05E-05,1.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-05,1.33E-04,1.70E-03,0.00000
358.,27.933,1.05E-05,1.35E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-05,1.35E-04,1.72E-03,0.00000
360.,27.778,1.06E-05,1.37E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,1.37E-04,1.74E-03,0.00000
362.,27.624,1.06E-05,1.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,1.39E-04,1.76E-03,0.00000
364.,27.473,1.06E-05,1.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,1.41E-04,1.78E-03,0.00000
366.,27.322,1.07E-05,1.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-05,1.43E-04,1.80E-03,0.00000
368.,27.174,1.07E-05,1.46E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-05,1.46E-04,1.82E-03,0.00000
370.,27.027,1.08E-05,1.48E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,1.48E-04,1.84E-03,0.00000
372.,26.882,1.08E-05,1.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,1.50E-04,1.87E-03,0.00000
374.,26.738,1.09E-05,1.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-05,1.53E-04,1.89E-03,0.00000
376.,26.596,1.10E-05,1.55E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,1.55E-04,1.91E-03,0.00000
378.,26.455,1.10E-05,1.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,1.57E-04,1.93E-03,0.00000
380.,26.316,1.10E-05,1.59E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,1.59E-04,1.95E-03,0.00001
382.,26.178,1.10E-05,1.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,1.61E-04,1.98E-03,0.00001
384.,26.042,1.11E-05,1.64E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,1.64E-04,2.00E-03,0.00000
386.,25.907,1.11E-05,1.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,1.66E-04,2.02E-03,0.00001
388.,25.773,1.11E-05,1.68E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,1.68E-04,2.04E-03,0.00011
390.,25.641,1.12E-05,1.70E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,1.70E-04,2.06E-03,0.00019
392.,25.510,1.12E-05,1.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.12E-05,1.73E-04,2.09E-03,0.00009
394.,25.381,1.13E-05,1.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,1.76E-04,2.11E-03,0.00001
396.,25.253,1.14E-05,1.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.78E-04,2.13E-03,0.00000
398.,25.126,1.14E-05,1.81E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.81E-04,2.16E-03,0.00000
400.,25.000,1.14E-05,1.83E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.83E-04,2.18E-03,0.00001
402.,24.876,1.14E-05,1.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.84E-04,2.20E-03,0.00045
404.,24.752,1.14E-05,1.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.86E-04,2.22E-03,0.00158
406.,24.631,1.14E-05,1.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.87E-04,2.25E-03,0.00428
408.,24.510,1.13E-05,1.89E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,1.89E-04,2.27E-03,0.00785
410.,24.390,1.14E-05,1.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.91E-04,2.29E-03,0.00869
412.,24.272,1.14E-05,1.94E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,1.94E-04,2.31E-03,0.00705
414.,24.155,1.15E-05,1.98E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,1.98E-04,2.34E-03,0.00291
416.,24.038,1.17E-05,2.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,2.02E-04,2.36E-03,0.00029
418.,23.923,1.18E-05,2.05E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,2.05E-04,2.38E-03,0.00000
420.,23.810,1.18E-05,2.08E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,2.08E-04,2.41E-03,0.00000
422.,23.697,1.18E-05,2.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,2.10E-04,2.43E-03,0.00000
424.,23.585,1.18E-05,2.12E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,2.12E-04,2.46E-03,0.00000
426.,23.474,1.18E-05,2.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,2.14E-04,2.48E-03,0.00215
428.,23.364,1.16E-05,2.13E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,2.13E-04,2.50E-03,0.00920
430.,23.256,1.17E-05,2.17E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,2.17E-04,2.53E-03,0.00723
432.,23.148,1.18E-05,2.20E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,2.20E-04,2.55E-03,0.00690
434.,23.041,1.18E-05,2.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,2.22E-04,2.57E-03,0.00766
436.,22.936,1.19E-05,2.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,2.26E-04,2.60E-03,0.00398
438.,22.831,1.17E-05,2.24E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,2.24E-04,2.62E-03,0.01702
440.,22.727,1.17E-05,2.27E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,2.27E-04,2.64E-03,0.01534
442.,22.624,1.20E-05,2.35E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,2.35E-04,2.67E-03,0.00204
444.,22.523,1.20E-05,2.37E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,2.37E-04,2.69E-03,0.00183
446.,22.422,1.20E-05,2.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,2.39E-04,2.72E-03,0.00519
448.,22.321,1.17E-05,2.34E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,2.34E-04,2.74E-03,0.02678
450.,22.222,1.16E-05,2.35E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,2.35E-04,2.76E-03,0.03114
452.,22.124,1.20E-05,2.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,2.45E-04,2.79E-03,0.00888
454.,22.026,1.21E-05,2.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,2.50E-04,2.81E-03,0.00232
456.,21.930,1.22E-05,2.54E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.54E-04,2.83E-03,0.00113
458.,21.834,1.23E-05,2.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.57E-04,2.86E-03,0.00045
460.,21.739,1.22E-05,2.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.58E-04,2.88E-03,0.00318
462.,21.645,1.18E-05,2.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,2.51E-04,2.91E-03,0.03073
464.,21.552,1.10E-05,2.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,2.38E-04,2.93E-03,0.08082
466.,21.459,1.14E-05,2.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,2.47E-04,2.95E-03,0.06144
468.,21.368,1.21E-05,2.65E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,2.65E-04,2.98E-03,0.01408
470.,21.277,1.22E-05,2.69E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.69E-04,3.00E-03,0.00910
472.,21.186,1.24E-05,2.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,2.75E-04,3.03E-03,0.00232
474.,21.097,1.22E-05,2.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,2.74E-04,3.05E-03,0.01241
476.,21.008,1.15E-05,2.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,2.60E-04,3.07E-03,0.06115
478.,20.921,1.03E-05,2.35E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-05,2.35E-04,3.09E-03,0.14683
480.,20.833,1.05E-05,2.43E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-05,2.43E-04,3.11E-03,0.12931
482.,20.747,1.17E-05,2.73E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,2.73E-04,3.14E-03,0.04560
484.,20.661,1.23E-05,2.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,2.87E-04,3.16E-03,0.01177
486.,20.576,1.16E-05,2.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,2.74E-04,3.19E-03,0.05866
488.,20.492,1.00E-05,2.39E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-05,2.39E-04,3.21E-03,0.17335
490.,20.408,1.04E-05,2.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,2.51E-04,3.23E-03,0.14461
492.,20.325,1.19E-05,2.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,2.87E-04,3.25E-03,0.04333
494.,20.243,1.07E-05,2.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-05,2.61E-04,3.27E-03,0.13037
496.,20.161,8.55E-06,2.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.55E-06,2.10E-04,3.29E-03,0.29228
498.,20.080,8.46E-06,2.10E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.46E-06,2.10E-04,3.31E-03,0.29871
500.,20.000,1.05E-05,2.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-05,2.62E-04,3.33E-03,0.14865
502.,19.920,1.23E-05,3.09E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,3.09E-04,3.35E-03,0.02203
504.,19.841,1.22E-05,3.11E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,3.11E-04,3.38E-03,0.02225
506.,19.763,1.23E-05,3.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,3.14E-04,3.40E-03,0.02079
508.,19.685,1.16E-05,3.00E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,3.00E-04,3.42E-03,0.06490
510.,19.608,1.11E-05,2.89E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,2.89E-04,3.45E-03,0.10235
512.,19.531,1.03E-05,2.71E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-05,2.71E-04,3.47E-03,0.16047
514.,19.455,1.04E-05,2.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,2.75E-04,3.49E-03,0.15698
516.,19.380,1.22E-05,3.25E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,3.25E-04,3.51E-03,0.03074
518.,19.305,1.27E-05,3.40E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E-05,3.40E-04,3.54E-03,0.00053
520.,19.231,1.19E-05,3.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,3.22E-04,3.56E-03,0.05183
522.,19.157,9.99E-06,2.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.99E-06,2.72E-04,3.58E-03,0.18818
524.,19.084,1.07E-05,2.94E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-05,2.94E-04,3.60E-03,0.13747
526.,19.011,1.18E-05,3.25E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,3.25E-04,3.63E-03,0.06370
528.,18.939,9.36E-06,2.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.36E-06,2.61E-04,3.64E-03,0.23872
530.,18.868,6.86E-06,1.93E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.86E-06,1.93E-04,3.66E-03,0.43328
532.,18.797,6.53E-06,1.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.53E-06,1.85E-04,3.67E-03,0.46073
534.,18.727,8.33E-06,2.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.33E-06,2.38E-04,3.69E-03,0.32033
536.,18.657,1.00E-05,2.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-05,2.88E-04,3.71E-03,0.18972
538.,18.587,8.21E-06,2.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.21E-06,2.38E-04,3.72E-03,0.33062
540.,18.519,7.75E-06,2.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.75E-06,2.26E-04,3.74E-03,0.36687
542.,18.450,8.34E-06,2.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.34E-06,2.45E-04,3.76E-03,0.31758
544.,18.382,9.52E-06,2.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.52E-06,2.82E-04,3.78E-03,0.22903
546.,18.315,1.20E-05,3.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,3.58E-04,3.80E-03,0.04622
548.,18.248,1.11E-05,3.32E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.11E-05,3.32E-04,3.82E-03,0.11526
550.,18.182,1.00E-05,3.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-05,3.03E-04,3.84E-03,0.19193
552.,18.116,8.31E-06,2.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.31E-06,2.53E-04,3.86E-03,0.32234
554.,18.051,8.39E-06,2.57E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.39E-06,2.57E-04,3.88E-03,0.31592
556.,17.986,8.13E-06,2.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.13E-06,2.51E-04,3.89E-03,0.33755
558.,17.921,6.33E-06,1.97E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.33E-06,1.97E-04,3.90E-03,0.47793
560.,17.857,5.28E-06,1.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.28E-06,1.66E-04,3.91E-03,0.56052
562.,17.794,6.84E-06,2.16E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.84E-06,2.16E-04,3.93E-03,0.43833
564.,17.730,8.21E-06,2.61E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.21E-06,2.61E-04,3.94E-03,0.32668
566.,17.668,9.15E-06,2.93E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.15E-06,2.93E-04,3.96E-03,0.25598
568.,17.606,1.19E-05,3.83E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,3.83E-04,3.99E-03,0.05361
570.,17.544,1.15E-05,3.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,3.72E-04,4.01E-03,0.08240
572.,17.483,8.31E-06,2.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.31E-06,2.72E-04,4.03E-03,0.31803
574.,17.422,7.60E-06,2.50E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.60E-06,2.50E-04,4.04E-03,0.37107
576.,17.361,1.04E-05,3.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,3.45E-04,4.06E-03,0.15873
578.,17.301,9.54E-06,3.19E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.54E-06,3.19E-04,4.08E-03,0.21419
580.,17.241,1.01E-05,3.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-05,3.41E-04,4.10E-03,0.17160
582.,17.182,1.04E-05,3.52E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.04E-05,3.52E-04,4.12E-03,0.14926
584.,17.123,9.63E-06,3.28E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.63E-06,3.28E-04,4.14E-03,0.19957
586.,17.065,9.15E-06,3.14E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.15E-06,3.14E-04,4.16E-03,0.23125
588.,17.007,8.28E-06,2.86E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.28E-06,2.86E-04,4.18E-03,0.29311
590.,16.949,1.03E-05,3.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-05,3.60E-04,4.20E-03,0.14609
592.,16.892,1.20E-05,4.22E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,4.22E-04,4.22E-03,0.03148
594.,16.835,1.18E-05,4.16E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,4.16E-04,4.24E-03,0.04167
596.,16.779,1.13E-05,4.03E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.13E-05,4.03E-04,4.27E-03,0.06442
598.,16.722,1.08E-05,3.85E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,3.85E-04,4.29E-03,0.10607
600.,16.667,1.06E-05,3.81E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,3.81E-04,4.31E-03,0.12112
602.,16.611,1.08E-05,3.90E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,3.90E-04,4.33E-03,0.10336
604.,16.556,1.10E-05,4.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.10E-05,4.02E-04,4.35E-03,0.08244
606.,16.502,1.09E-05,3.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-05,3.99E-04,4.38E-03,0.08431
608.,16.447,1.08E-05,3.98E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.08E-05,3.98E-04,4.40E-03,0.08804
610.,16.393,1.05E-05,3.91E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-05,3.91E-04,4.42E-03,0.10424
612.,16.340,1.06E-05,3.95E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-05,3.95E-04,4.44E-03,0.10365
614.,16.287,1.14E-05,4.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.14E-05,4.30E-04,4.46E-03,0.05053
616.,16.234,1.22E-05,4.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,4.62E-04,4.49E-03,0.01382
618.,16.181,1.23E-05,4.69E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.69E-04,4.51E-03,0.00908
620.,16.129,1.16E-05,4.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,4.47E-04,4.53E-03,0.03143
622.,16.077,1.15E-05,4.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,4.45E-04,4.56E-03,0.03683
624.,16.026,1.19E-05,4.64E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,4.64E-04,4.58E-03,0.02002
626.,15.974,1.23E-05,4.82E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.82E-04,4.61E-03,0.00298
628.,15.924,1.23E-05,4.84E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.84E-04,4.63E-03,0.00267
630.,15.873,1.23E-05,4.88E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,4.88E-04,4.65E-03,0.00175
632.,15.823,1.24E-05,4.94E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,4.94E-04,4.68E-03,0.00053
634.,15.773,1.24E-05,4.99E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,4.99E-04,4.70E-03,0.00012
636.,15.723,1.24E-05,5.02E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.02E-04,4.73E-03,0.00002
638.,15.674,1.24E-05,5.06E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.06E-04,4.75E-03,0.00000
640.,15.625,1.24E-05,5.09E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.09E-04,4.78E-03,0.00000
642.,15.576,1.24E-05,5.12E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.12E-04,4.80E-03,0.00000
644.,15.528,1.24E-05,5.15E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.15E-04,4.83E-03,0.00000
646.,15.480,1.24E-05,5.18E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.18E-04,4.85E-03,0.00000
648.,15.432,1.24E-05,5.21E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.21E-04,4.88E-03,0.00000
650.,15.385,1.24E-05,5.23E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.23E-04,4.90E-03,0.00000
652.,15.337,1.24E-05,5.26E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E-05,5.26E-04,4.93E-03,0.00000
654.,15.291,1.23E-05,5.28E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,5.28E-04,4.95E-03,0.00000
656.,15.244,1.23E-05,5.30E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,5.30E-04,4.98E-03,0.00000
658.,15.198,1.23E-05,5.33E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,5.33E-04,5.00E-03,0.00000
660.,15.152,1.23E-05,5.35E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,5.35E-04,5.03E-03,0.00000
662.,15.106,1.23E-05,5.38E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,5.38E-04,5.05E-03,0.00000
664.,15.060,1.23E-05,5.41E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,5.41E-04,5.08E-03,0.00000
666.,15.015,1.23E-05,5.44E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,5.44E-04,5.10E-03,0.00000
668.,14.970,1.23E-05,5.47E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E-05,5.47E-04,5.12E-03,0.00000
670.,14.925,1.22E-05,5.49E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,5.49E-04,5.15E-03,0.00000
672.,14.881,1.22E-05,5.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,5.51E-04,5.17E-03,0.00000
674.,14.837,1.22E-05,5.53E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E-05,5.53E-04,5.20E-03,0.00000
676.,14.793,1.21E-05,5.55E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,5.55E-04,5.22E-03,0.00000
678.,14.749,1.21E-05,5.58E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,5.58E-04,5.25E-03,0.00000
680.,14.706,1.21E-05,5.60E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,5.60E-04,5.27E-03,0.00000
682.,14.663,1.21E-05,5.62E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,5.62E-04,5.29E-03,0.00000
684.,14.620,1.21E-05,5.64E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E-05,5.64E-04,5.32E-03,0.00000
686.,14.577,1.20E-05,5.66E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,5.66E-04,5.34E-03,0.00000
688.,14.535,1.20E-05,5.69E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,5.69E-04,5.37E-03,0.00000
690.,14.493,1.20E-05,5.71E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E-05,5.71E-04,5.39E-03,0.00000
692.,14.451,1.19E-05,5.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,5.72E-04,5.41E-03,0.00000
694.,14.409,1.19E-05,5.74E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,5.74E-04,5.44E-03,0.00000
696.,14.368,1.19E-05,5.76E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E-05,5.76E-04,5.46E-03,0.00000
698.,14.327,1.18E-05,5.77E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,5.77E-04,5.49E-03,0.00001
700.,14.286,1.18E-05,5.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,5.78E-04,5.51E-03,0.00004
702.,14.245,1.18E-05,5.80E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E-05,5.80E-04,5.53E-03,0.00005
704.,14.205,1.17E-05,5.80E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-05,5.80E-04,5.56E-03,0.00041
706.,14.164,1.16E-05,5.78E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.16E-05,5.78E-04,5.58E-03,0.00163
708.,14.124,1.15E-05,5.75E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-05,5.75E-04,5.60E-03,0.00474
