2020-08-04	  NaN	  NaN	26.07	23.60
2020-08-05	  NaN	22.56	27.41	21.94
2020-08-06	  NaN	15.30	28.97	30.16
2020-08-07	16.71	21.19	30.19	28.57
2020-08-08	20.16	14.50	29.31	25.01
2020-08-09	20.07	15.13	30.11	26.10
2020-08-10	17.25	14.08	25.80	23.11
2020-08-11	10.71	13.23	22.26	22.64
2020-08-12	14.29	16.28	25.42	21.86
2020-08-13	20.25	16.63	26.65	24.85
2020-08-14	19.61	18.90	28.98	20.57
2020-08-15	21.08	19.35	26.12	20.87
2020-08-16	19.27	21.03	25.03	25.18
2020-08-17	23.88	15.28	25.96	26.15
2020-08-18	20.42	18.98	21.12	20.78
2020-08-19	19.94	18.75	20.57	20.39
2020-08-20	18.83	15.91	24.54	22.13
2020-08-21	19.62	14.71	  NaN	19.41
2020-08-22	17.56	16.62	26.48	20.65
2020-08-23	20.22	18.11	25.34	25.65
2020-08-24	19.54	19.48	23.13	27.13
2020-08-25	19.91	18.40	20.79	 0.06
2020-08-26	22.54	20.27	21.37	18.12
2020-08-27	26.25	20.72	20.16	21.04
2020-08-28	22.90	21.22	22.96	20.37
2020-08-29	23.18	21.37	26.28	26.38
2020-08-30	21.32	17.94	29.30	29.56
2020-08-31	18.59	21.04	36.20	36.70
2020-09-01	19.56	14.87	31.38	25.17
2020-09-02	15.49	11.75	19.48	12.61
2020-09-03	12.43	12.85	14.00	14.59
2020-09-04	16.19	14.70	19.24	15.08
2020-09-05	19.26	16.84	19.95	15.79
2020-09-06	18.32	12.46	18.87	16.68
2020-09-07	12.87	 9.54	20.31	14.54
2020-09-08	13.63	17.02	25.18	23.90
2020-09-09	17.16	17.31	33.36	25.71
2020-09-10	16.60	11.76	24.30	19.92
2020-09-11	11.48	 9.98	21.95	23.67
2020-09-12	10.38	 7.25	18.39	18.24
2020-09-13	10.04	 8.39	21.37	16.80
2020-09-14	10.43	12.56	28.03	29.91
2020-09-15	14.74	10.43	25.29	23.09
2020-09-16	12.48	12.31	20.75	 0.76
2020-09-17	13.77	11.11	19.33	14.20
2020-09-18	13.52	 9.67	19.30	17.75
2020-09-19	14.75	 9.69	14.42	10.81
2020-09-20	14.67	10.22	15.72	12.77
2020-09-21	13.60	13.42	11.44	 6.75
2020-09-22	14.83	14.59	13.75	12.86
2020-09-23	18.45	14.55	14.70	19.48
2020-09-24	13.86	11.66	16.10	14.29
2020-09-25	11.05	10.92	15.07	10.98
2020-09-26	 9.30	 7.93	13.74	12.31
2020-09-27	 9.81	 9.61	13.59	10.34
2020-09-28	 9.39	 7.88	14.35	12.10
2020-09-29	 7.11	 4.70	 9.85	 7.78
2020-09-30	 5.52	 6.45	 7.48	 5.27
2020-10-01	 7.41	 8.66	 7.01	 7.15
2020-10-02	 8.25	 7.23	 9.58	 7.94
2020-10-03	 4.45	 6.28	 9.48	 6.26
2020-10-04	 8.11	 7.65	10.23	 9.36
2020-10-05	 6.43	 4.06	 9.55	 8.15
2020-10-06	 6.35	 6.46	 6.35	 2.22
2020-10-07	 5.55	 4.92	 7.55	 7.93
2020-10-08	 6.96	 5.39	 7.71	 6.90
2020-10-09	 7.51	 7.94	 7.81	 8.43
2020-10-10	 6.36	 6.14	  NaN	 9.23
2020-10-11	 5.07	 9.07	11.33	12.53
2020-10-12	 4.72	 4.54	11.92	11.53
2020-10-13	 4.30	 4.73	 9.98	 7.89
2020-10-14	 4.44	 6.01	 8.48	 5.51
2020-10-15	 6.92	 8.40	 6.65	 8.84
2020-10-16	 6.32	 6.37	10.83	 9.97
2020-10-17	 6.49	 5.21	12.17	 9.62
2020-10-18	 5.38	 6.94	 6.37	 5.97
2020-10-19	 5.51	 5.20	 6.99	 5.51
2020-10-20	 5.93	 4.99	 5.70	 6.23
2020-10-21	 5.15	 5.45	 6.23	 8.08
2020-10-22	 6.99	 6.57	14.34	10.27
2020-10-23	 9.48	 9.68	12.85	14.40
2020-10-24	 9.60	 9.81	15.66	13.18
2020-10-25	 9.68	12.28	13.03	13.28
2020-10-26	10.34	10.73	16.80	15.67
2020-10-27	 9.77	 6.92	10.81	 5.20
2020-10-28	 9.53	 8.73	 9.39	 7.63
2020-10-29	 8.96	 7.79	 8.43	 9.20
2020-10-30	 9.90	 6.03	 7.90	 6.92
2020-10-31	 9.47	 4.74	 8.67	 8.77
2020-11-01	 7.53	 9.61	12.09	 9.85
2020-11-02	 9.59	 8.83	 9.41	 9.24
2020-11-03	 7.57	 7.27	 8.66	 9.91
2020-11-04	13.17	 6.50	13.72	16.28
2020-11-05	 7.98	 6.99	 8.20	 5.51
2020-11-06	 5.75	 9.75	 7.90	11.62
2020-11-07	12.47	14.17	13.21	15.55
2020-11-08	10.94	 6.68	17.61	17.75
2020-11-09	 6.83	 6.71	14.14	 9.47
2020-11-10	 4.13	 3.97	 7.47	 6.49
2020-11-11	 3.54	 4.68	 5.95	 5.86
2020-11-12	 5.59	 5.76	 7.20	 6.53
2020-11-13	 8.23	 6.71	10.17	 8.36
2020-11-14	 8.05	 3.73	 7.15	 7.50
2020-11-15	 4.66	 5.57	 4.28	 5.59
2020-11-16	 5.92	 4.99	 6.22	 5.21
2020-11-17	 5.66	 8.76	 5.58	12.36
2020-11-18	 7.73	14.14	13.07	13.87
2020-11-19	10.10	 9.98	13.84	11.95
2020-11-20	 8.78	 9.48	12.97	12.16
2020-11-21	14.00	11.10	13.42	12.28
2020-11-22	10.42	14.20	13.69	17.14
2020-11-23	13.83	16.19	17.89	 9.25
2020-11-24	10.02	 6.48	 8.05	 3.39
2020-11-25	 4.73	 4.44	 6.01	 5.64
2020-11-26	 4.08	 5.23	 6.08	 5.78
2020-11-27	 5.60	 8.25	 6.50	 7.64
2020-11-28	 8.31	 4.74	 5.75	 5.58
2020-11-29	 3.71	 3.94	 3.88	 5.08
2020-11-30	 4.01	 3.41	 4.56	 4.81
2020-12-01	 4.18	 2.91	 4.15	 3.27
2020-12-02	 6.26	 4.23	 0.07	 6.88
2020-12-03	 4.45	 3.73	 5.87	 4.36
2020-12-04	 4.30	 5.46	 3.54	 4.73
2020-12-05	 5.79	 4.79	 5.74	 7.46
2020-12-06	 4.01	 3.00	 5.52	 4.02
2020-12-07	 3.94	 3.43	 4.07	 3.94
2020-12-08	 3.52	 2.87	 3.53	 2.88
2020-12-09	 2.84	 3.13	 5.22	 8.51
2020-12-10	 8.54	11.23	14.85	16.06
2020-12-11	 9.12	 4.32	11.14	 3.81
2020-12-12	 5.54	 8.62	 5.53	 8.79
2020-12-13	 4.40	 2.87	 4.57	 2.90
2020-12-14	 4.10	 5.35	 3.10	 6.94
2020-12-15	 6.41	 4.22	 4.27	 4.32
2020-12-16	 4.50	 4.47	 3.34	 4.81
2020-12-17	 4.88	 5.33	 4.38	 4.36
2020-12-18	 5.78	 6.52	 8.31	 8.58
2020-12-19	 5.48	 3.57	 4.55	 5.66
2020-12-20	 4.08	 5.23	 2.78	 3.29
2020-12-21	 5.66	 5.28	 3.94	 3.47
2020-12-22	 6.50	 5.58	 3.14	 5.27
2020-12-23	 3.91	 2.20	 3.95	 3.90
2020-12-24	 2.50	 3.01	 1.75	 2.33
2020-12-25	 3.27	 4.56	 3.90	12.21
2020-12-26	 4.12	 4.66	 5.81	 4.94
2020-12-27	 7.03	 6.54	 5.12	 6.14
2020-12-28	10.27	 8.35	10.76	 9.59
2020-12-29	 9.05	 4.51	 6.79	 9.71
2020-12-30	 5.16	 3.01	 7.65	 6.64
2020-12-31	 2.98	 4.48	 4.94	 2.70
2021-01-01	 2.34	 5.65	 5.29	 4.77
2021-01-02	 4.13	 6.37	 3.77	 6.40
2021-01-03	 4.13	 7.99	 3.83	 7.27
2021-01-04	 5.44	 7.52	 5.83	 6.02
2021-01-05	 7.16	 4.48	 8.41	 5.82
2021-01-06	 3.81	 3.78	 2.68	 2.96
2021-01-07	 4.86	 4.83	 2.70	 4.17
2021-01-08	 4.58	 4.12	 4.84	 4.31
2021-01-09	 5.33	 7.38	 6.14	 6.12
2021-01-10	 5.72	 5.24	  NaN	 6.10
2021-01-11	 4.72	 3.30	  NaN	  NaN
2021-01-12	 2.86	 1.88	  NaN	 2.80
2021-01-13	 4.70	 6.95	 2.57	 3.92
2021-01-14	 4.96	 3.24	 4.65	 5.08
2021-01-15	 3.49	 3.25	 4.28	 3.48
2021-01-16	 7.18	 5.37	 3.46	 5.82
2021-01-17	 4.60	 5.39	 4.36	 4.56
2021-01-18	 8.13	 7.30	 4.17	 8.39
2021-01-19	10.06	 8.38	 8.71	11.29
2021-01-20	10.48	 8.56	17.66	13.24
2021-01-21	11.31	10.08	16.36	15.62
2021-01-22	 7.93	 8.95	12.50	 9.05
2021-01-23	 9.10	 6.48	 9.75	 8.01
